SR_Pcode,SR_Name_Eng,District/SAZ_Pcode,District/SAZ_Name_Eng,Tsp_Pcode,Township_Name_Eng,Town_Pcode,Town_Name_Eng,Town_Name_MMR,Longitude,Latitude
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024701,Bogale Town,ဘိုကလေး,95.3968,16.295
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017022,Danubyu,MMR017022701,Danubyu Town,ဓနုဖြူ,95.59583,17.25468
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye,MMR017026701,Dedaye Town,ဒေးဒရဲ,95.88512,16.40806
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme,MMR017015701,Einme Town,အိမ်မဲ,95.1805,16.8962
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017008,Hinthada,MMR017008703,Du Yar Town,ဒူးယား,95.4802,17.5616
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017008,Hinthada,MMR017008701,Hinthada Town,ဟင်္သာတ,95.45818,17.64958
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017008,Hinthada,MMR017008702,Ta Loke Htaw Town,တလုတ္ထော်,95.3046,17.6419
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017013,Ingapu,MMR017013702,Htoogyi Town,ထူးကြီး,95.26073,17.97132
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017013,Ingapu,MMR017013701,Ingapu Town,အင်္ဂပူ,95.26926,17.80981
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017013,Ingapu,MMR017013703,Me Za Li Kone Town,မဲဇလီကုန်း,95.2288,17.9009
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017002,Kangyidaunt,MMR017002701,Kangyidaunt Town,ကန်ကြီးထောင့်,94.89476,16.9329
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017025,Kyaiklat,MMR017025701,Kyaiklat Town,ကျိုက်လတ်,95.72614,16.44431
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017012,Kyangin,MMR017012702,Batye Town,ဘက်ရဲ,95.14703,18.30044
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017012,Kyangin,MMR017012701,Kyangin Town,ကြံခင်း,95.23914,18.34035
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017007,Kyaunggon,MMR017007701,Kyaunggon Town,ကျောင်းကုန်း,95.1904,17.10768
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017005,Kyonpyaw,MMR017005702,Ahtaung Town,အထောင်,95.33365,17.34855
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017005,Kyonpyaw,MMR017005701,Kyonpyaw Town,ကျုံပျော်,95.2,17.3
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017016,Labutta,MMR017016703,Labutta (3) Mile Town,လပွတ္တာ (၃) မိုင်,94.78124,16.19983
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017016,Labutta,MMR017016701,Labutta Town,လပွတ္တာ,94.75889,16.14557
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017016,Labutta,MMR017016702,Pyinsalu Town,ပြင်စလူ,94.80943,15.82677
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017010,Lemyethna,MMR017010701,Lemyethna Town,လေးမျက်နှာ,95.17454,17.60038
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017019,Maubin,MMR017019701,Maubin Town,မအူပင်,95.6494,16.73023
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017018,Mawlamyinegyun,MMR017018701,Mawlamyinegyun Town,မော်လမြိုင်ကျွန်း,95.26298,16.37894
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017011,Myanaung,MMR017011703,In Pin Town,အင်ပင်,95.269,18.0935
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017011,Myanaung,MMR017011702,Kanaung Town,ကနောင်,95.38137,18.21566
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017011,Myanaung,MMR017011701,Myanaung Town,မြန်အောင်,95.31779,18.28696
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017014,Myaungmya,MMR017014701,Myaungmya Town,မြောင်းမြ,94.92977,16.59926
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017004,Ngapudaw,MMR017004703,Hainggyikyun Town,ဟိုင်းကြီးကျွန်း,94.34411,16.01602
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017004,Ngapudaw,MMR017004701,Ngapudaw Town,ငပုတော,94.69224,16.5431
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017004,Ngapudaw,MMR017004702,Ngayokekaung Town,ငရုတ်ကောင်း,94.3019,16.52089
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017021,Nyaungdon,MMR017021701,Nyaungdon Town,ညောင်တုန်း,95.63359,17.04903
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017020,Pantanaw,MMR017020701,Pantanaw Town,ပန်းတနော်,95.46595,16.98212
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017001,Pathein,MMR017001704,Chaung Thar Town,ချောင်းသာ,94.4447,16.9597
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017001,Pathein,MMR017001703,Ngwesaung Town,ငွေဆောင်,94.38711,16.86379
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017001,Pathein,MMR017001701,Pathein Town,ပုသိမ်,94.73303,16.77924
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017001,Pathein,MMR017001702,Shwethaungyan Town,ရွှေသောင်ယံ,94.46133,17.07674
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017023,Pyapon,MMR017023702,Ahmar Town,အမာ,95.29017,15.7994
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017023,Pyapon,MMR017023701,Pyapon Town,ဖျာပုံ,95.68019,16.29161
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017003,Thabaung,MMR017003701,Thabaung Town,သာပေါင်း,94.80589,17.04734
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017017,Wakema,MMR017017702,Kyonmangae Town,ကျုံမငေး,95.1319,16.43803
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017017,Wakema,MMR017017701,Wakema Town,ဝါးခယ်မ,95.18041,16.60383
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017006,Yegyi,MMR017006703,Ahthoke Town,အသုတ်,95.08331,17.19974
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017006,Yegyi,MMR017006702,Ngathaingchaung Town,ငသိုင်းချောင်း,95.07731,17.39927
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017006,Yegyi,MMR017006701,Yegyi Town,ရေကြည်,95.12067,17.34456
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017009,Zalun,MMR017009701,Zalun Town,ဇလွန်,95.55666,17.4781
MMR007,Bago (East),MMR007D001,Bago,MMR007001,Bago,MMR007001701,Bago Town,ပဲခူး,96.48389,17.33583
MMR007,Bago (East),MMR007D001,Bago,MMR007001,Bago,MMR007001702,Hpayargyi Town,ဘုရားကြီး,96.52654,17.47538
MMR007,Bago (East),MMR007D001,Bago,MMR007001,Bago,MMR007001703,Inntakaw Town,အင်းတကော်,96.37637,17.18087
MMR007,Bago (East),MMR007D001,Bago,MMR007007,Daik-U,MMR007007701,Daik-U Town,ဒိုက်ဦး,96.66969,17.78967
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003701,Kawa Town,ကဝ,96.46632,17.08967
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003702,Thetkala Town,သက္ကလ,96.59657,17.02939
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011701,Kyaukkyi Town,ကျောက်ကြီး,96.76862,18.32764
MMR007,Bago (East),MMR007D001,Bago,MMR007006,Kyauktaga,MMR007006703,Hpa Do Town,ဖဒို,96.5549,18.0377
MMR007,Bago (East),MMR007D001,Bago,MMR007006,Kyauktaga,MMR007006701,Kyauktaga Town,ကျောက်တံခါး,96.61391,18.15867
MMR007,Bago (East),MMR007D001,Bago,MMR007006,Kyauktaga,MMR007006702,Penwegon Town,ပဲနွယ်ကုန်း,96.56886,18.22271
MMR007,Bago (East),MMR007D001,Bago,MMR007005,Nyaunglebin,MMR007005702,Madauk Town,မဒေါက်,96.84535,17.91491
MMR007,Bago (East),MMR007D001,Bago,MMR007005,Nyaunglebin,MMR007005701,Nyaunglebin Town,ညောင်လေးပင်,96.72151,17.95323
MMR007,Bago (East),MMR007D001,Bago,MMR007005,Nyaunglebin,MMR007005704,Peinzalok Town,ပိန်းဇလုပ်,96.66836,18.0699
MMR007,Bago (East),MMR007D001,Bago,MMR007005,Nyaunglebin,MMR007005703,Pyuntasa Town,ပြွန်တန်ဆာ,96.71597,17.87517
MMR007,Bago (East),MMR007D002,Taungoo,MMR007013,Oktwin,MMR007013702,Kywe Pwe Town,ကျွဲပွဲ,96.4099,18.7
MMR007,Bago (East),MMR007D002,Taungoo,MMR007013,Oktwin,MMR007013701,Oktwin Town,အုတ်တွင်း,96.41363,18.83293
MMR007,Bago (East),MMR007D002,Taungoo,MMR007012,Phyu,MMR007012702,Kanyutkwin Town,ကညွတ်ကွင်း,96.49218,18.3404
MMR007,Bago (East),MMR007D002,Taungoo,MMR007012,Phyu,MMR007012701,Phyu Town,ဖြူး,96.43572,18.48438
MMR007,Bago (East),MMR007D002,Taungoo,MMR007012,Phyu,MMR007012703,Zayyawadi Town,ဇေယျ၀တီ,96.43084,18.54097
MMR007,Bago (East),MMR007D001,Bago,MMR007008,Shwegyin,MMR007008701,Shwegyin Town,ရွှေကျင်,96.87767,17.92304
MMR007,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009702,Kaytumati Town,ကေတုမတီ,96.40357,19.01432
MMR007,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,Taungoo Town,တောင်ငူ,96.43314,18.93953
MMR007,Bago (East),MMR007D001,Bago,MMR007002,Thanatpin,MMR007002701,Thanatpin Town,သနပ်ပင်,96.57664,17.28903
MMR007,Bago (East),MMR007D001,Bago,MMR007004,Waw,MMR007004701,Waw Town,ဝေါ,96.68234,17.4836
MMR007,Bago (East),MMR007D002,Taungoo,MMR007010,Yedashe,MMR007010702,Hswar Town,ဆွာ,96.29072,19.26498
MMR007,Bago (East),MMR007D002,Taungoo,MMR007010,Yedashe,MMR007010704,Myo Hla Town,မြို့လှ,96.26628,19.40442
MMR007,Bago (East),MMR007D002,Taungoo,MMR007010,Yedashe,MMR007010703,Yae Ni Town,ရေနီ,96.26804,19.47438
MMR007,Bago (East),MMR007D002,Taungoo,MMR007010,Yedashe,MMR007010701,Yedashe Town,ရေတာရှည်,96.34234,19.15693
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008014,Gyobingauk,MMR008014701,Gyobingauk Town,ကြို့ပင်ကောက်,95.65259,18.22989
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008701,Letpadan Town,လက်ပံတန်း,95.74529,17.779
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008009,Minhla,MMR008009701,Minhla Town,မင်းလှ,95.70905,17.97389
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008009,Minhla,MMR008009702,Sit Kwin Town,စစ်ကွင်း,95.7232,17.8941
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008013,Monyo,MMR008013701,Monyo Town,မိုးညို,95.51185,18.02719
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008012,Nattalin,MMR008012701,Nattalin Town,နတ်တလင်း,95.54731,18.42753
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008012,Nattalin,MMR008012702,Tar Pun Town,တာပွန်,95.4549,18.361
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008010,Okpho,MMR008010702,Oe Thei Kone Town,အိုးသည်ကုန်း,95.6935,18.0432
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008010,Okpho,MMR008010701,Okpho Town,အုတ်ဖို,95.67177,18.13022
MMR008,Bago (West),MMR008D001,Pyay,MMR008003,Padaung,MMR008003702,Oakshitpin Town,ဥရှစ်ပင်,95.01383,18.68519
MMR008,Bago (West),MMR008D001,Pyay,MMR008003,Padaung,MMR008003701,Padaung Town,ပန်းတောင်း,95.15353,18.71797
MMR008,Bago (West),MMR008D001,Pyay,MMR008002,Paukkhaung,MMR008002701,Paukkhaung Town,ပေါက်ခေါင်း,95.54819,18.9028
MMR008,Bago (West),MMR008D001,Pyay,MMR008004,Paungde,MMR008004701,Paungde Town,ပေါင်းတည်,95.50721,18.48947
MMR008,Bago (West),MMR008D001,Pyay,MMR008001,Pyay,MMR008001702,Paungdale Town,ပေါင်းတလည်,95.38459,18.84968
MMR008,Bago (West),MMR008D001,Pyay,MMR008001,Pyay,MMR008001701,Pyay Town,ပြည်,95.22103,18.82151
MMR008,Bago (West),MMR008D001,Pyay,MMR008006,Shwedaung,MMR008006701,Shwedaung Town,ရွှေတောင်,95.21404,18.7051
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008007,Thayarwady,MMR008007701,Thayarwady Town,သာယာဝတီ,95.78629,17.65441
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008007,Thayarwady,MMR008007702,Thonse Town,သုံးဆယ်,95.78985,17.62988
MMR008,Bago (West),MMR008D001,Pyay,MMR008005,Thegon,MMR008005703,Inn Ma Town,အင်းမ,95.34904,18.52806
MMR008,Bago (West),MMR008D001,Pyay,MMR008005,Thegon,MMR008005702,Puteekone Town,ပုတီးကုန်း,95.45645,18.57236
MMR008,Bago (West),MMR008D001,Pyay,MMR008005,Thegon,MMR008005704,Sin Mee Swea Town,ဆင်မြီးဆွဲ,95.3594,18.7369
MMR008,Bago (West),MMR008D001,Pyay,MMR008005,Thegon,MMR008005701,Thegon Town,သဲကုန်း,95.41721,18.64698
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008011,Zigon,MMR008011701,Zigon Town,ဇီးကုန်း,95.62304,18.33846
MMR004,Chin,MMR004D001,Falam,MMR004001,Falam,MMR004001701,Falam Town,ဖလမ်း,93.68034,22.91105
MMR004,Chin,MMR004D001,Falam,MMR004001,Falam,MMR004001702,Rihkhawdar Town,ရိခေါ်ဒါရ်,93.38869,23.36097
MMR004,Chin,MMR004D001,Falam,MMR004001,Falam,MMR004001703,Webula Town,ဝေဘူလ,93.9133,23.0168
MMR004,Chin,MMR004D003,Hakha,MMR004002,Hakha,MMR004002701,Hakha Town,ဟားခါး,93.60483,22.64011
MMR004,Chin,MMR004D003,Hakha,MMR004002,Hakha,MMR004002702,Surkhua Town,ဆူရ်ခွား,93.63416,22.25553
MMR004,Chin,MMR004D002,Mindat,MMR004008,Kanpetlet,MMR004008701,Kanpetlet Town,ကန်ပက်လက်,94.05666,21.19337
MMR004,Chin,MMR004D002,Mindat,MMR004008,Kanpetlet,MMR004008702,Kyin Dway Town,ကျင်ဒွေး,93.8382,20.973
MMR004,Chin,MMR004D004,Matupi,MMR004007,Matupi,MMR004007703,Lalengpi Town,လိုင်လင်းပီ,93.1143,21.9592
MMR004,Chin,MMR004D004,Matupi,MMR004007,Matupi,MMR004007701,Matupi Town,မတူပီ,93.44086,21.60475
MMR004,Chin,MMR004D004,Matupi,MMR004007,Matupi,MMR004007702,Rezua Town,ရေဇွာ,93.40857,22.05289
MMR004,Chin,MMR004D002,Mindat,MMR004006,Mindat,MMR004006701,Mindat Town,မင်းတပ်,93.97365,21.37176
MMR004,Chin,MMR004D002,Mindat,MMR004006,Mindat,MMR004006702,M'kuiimnu Town,မကွီအိမ်နူး,93.5945,21.1727
MMR004,Chin,MMR004D004,Matupi,MMR004009,Paletwa,MMR004009701,Paletwa Town,ပလက်ဝ,92.85461,21.30441
MMR004,Chin,MMR004D004,Matupi,MMR004009,Paletwa,MMR004009702,Samee Town,ဆမီး,93.09649,21.29333
MMR004,Chin,MMR004D001,Falam,MMR004004,Tedim,MMR004004702,Khaikam Town,ခိုင်ကမ်း,93.9551,23.2175
MMR004,Chin,MMR004D001,Falam,MMR004004,Tedim,MMR004004701,Tedim Town,တီးတိန်,93.65619,23.37058
MMR004,Chin,MMR004D003,Hakha,MMR004003,Thantlang,MMR004003702,Hnaring Town,နှာဟရိန်,93.4361,22.1898
MMR004,Chin,MMR004D003,Hakha,MMR004003,Thantlang,MMR004003701,Thantlang Town,ထန်တလန်,93.4278,22.69843
MMR004,Chin,MMR004D001,Falam,MMR004005,Tonzang,MMR004005702,Cikha Town,ကျီခါး,93.53347,23.88976
MMR004,Chin,MMR004D001,Falam,MMR004005,Tonzang,MMR004005701,Tonzang Town,တွန်းဇန်,93.69175,23.60306
MMR001,Kachin,MMR001D003,Bhamo,MMR001010,Bhamo,MMR001010701,Bhamo Town,ဗန်းမော်,97.23441,24.25493
MMR001,Kachin,MMR001D001,Myitkyina,MMR001005,Chipwi,MMR001005701,Chipwi Town,ချီဖွေ,98.12976,25.88635
MMR001,Kachin,MMR001D001,Myitkyina,MMR001005,Chipwi,MMR001005702,Pang War Town,ပန်ဝါ,98.37863,25.59866
MMR001,Kachin,MMR001D002,Mohnyin,MMR001009,Hpakant,MMR001009701,Hpakant Town,ဖားကန့်,96.31212,25.6128
MMR001,Kachin,MMR001D002,Mohnyin,MMR001009,Hpakant,MMR001009702,Kamaing Town,ကာမိုင်း,96.71153,25.5226
MMR001,Kachin,MMR001D001,Myitkyina,MMR001003,Injangyang,MMR001003701,Injangyang Town,အင်ဂျန်းယန်,97.72671,25.82991
MMR001,Kachin,MMR001D004,Puta-O,MMR001018,Khaunglanhpu,MMR001018701,Khaunglanhpu Town,ခေါင်လန်ဖူး,98.36034,27.06043
MMR001,Kachin,MMR001D004,Puta-O,MMR001016,Machanbaw,MMR001016701,Machanbaw Town,မချမ်းဘော,97.58937,27.28395
MMR001,Kachin,MMR001D003,Bhamo,MMR001013,Mansi,MMR001013701,Mansi Town,မံစီ,97.29311,24.11962
MMR001,Kachin,MMR001D002,Mohnyin,MMR001008,Mogaung,MMR001008701,Mogaung Town,မိုးကောင်း,96.94038,25.30274
MMR001,Kachin,MMR001D002,Mohnyin,MMR001008,Mogaung,MMR001008702,Nammatee Town,နမ္မတီး,97.00896,25.37835
MMR001,Kachin,MMR001D002,Mohnyin,MMR001007,Mohnyin,MMR001007702,Hopin Town,ဟိုပင်,96.53019,24.99183
MMR001,Kachin,MMR001D002,Mohnyin,MMR001007,Mohnyin,MMR001007703,Inn Taw Gyi Town,အင်းတော်ကြီး,96.2876,25.0929
MMR001,Kachin,MMR001D002,Mohnyin,MMR001007,Mohnyin,MMR001007701,Mohnyin Town,မိုးညှင်း,96.36493,24.77711
MMR001,Kachin,MMR001D002,Mohnyin,MMR001007,Mohnyin,MMR001007705,Nam Mar Town,နန်းမား,96.43625,24.87399
MMR001,Kachin,MMR001D002,Mohnyin,MMR001007,Mohnyin,MMR001007704,Nam Mun Town,နန့်မွန်း,96.3548,25.0047
MMR001,Kachin,MMR001D003,Bhamo,MMR001012,Momauk,MMR001012703,Dawthponeyan Town,ဒေါ့ဖုန်းယန်,97.46127,24.61398
MMR001,Kachin,MMR001D003,Bhamo,MMR001012,Momauk,MMR001012702,Lwegel Town,လွယ်ဂျယ်,97.72077,24.19932
MMR001,Kachin,MMR001D003,Bhamo,MMR001012,Momauk,MMR001012701,Momauk Town,မိုးမောက်,97.34653,24.25095
MMR001,Kachin,MMR001D001,Myitkyina,MMR001001,Myitkyina,MMR001001701,Myitkyina Town,မြစ်ကြီးနား,97.39036,25.38749
MMR001,Kachin,MMR001D001,Myitkyina,MMR001001,Myitkyina,MMR001001702,Sinbo Town,ဆင်ဘို,97.03917,24.77923
MMR001,Kachin,MMR001D004,Puta-O,MMR001017,Nawngmun,MMR001017701,Nawngmun Town,နောင်မွန်း,97.81785,27.50532
MMR001,Kachin,MMR001D004,Puta-O,MMR001017,Nawngmun,MMR001017702,Pannandin Town,ပန်နန်းဒင်,97.87662,27.7281
MMR001,Kachin,MMR001D004,Puta-O,MMR001014,Puta-O,MMR001014701,Puta-O Town,ပူတာအို,97.4159,27.29934
MMR001,Kachin,MMR001D003,Bhamo,MMR001011,Shwegu,MMR001011702,Myo Hla Town,မြို့လှ,96.65522,24.47856
MMR001,Kachin,MMR001D003,Bhamo,MMR001011,Shwegu,MMR001011701,Shwegu Town,ရွှေကူ,96.80606,24.20695
MMR001,Kachin,MMR001D004,Puta-O,MMR001015,Sumprabum,MMR001015701,Sumprabum Town,ဆွမ်ပရာဘွမ်,97.5677,26.54373
MMR001,Kachin,MMR001D001,Myitkyina,MMR001004,Tanai,MMR001004702,Shin Bway Yang Town,ရှင်ဗွေယန်,96.2094,26.69478
MMR001,Kachin,MMR001D001,Myitkyina,MMR001004,Tanai,MMR001004701,Tanai Town,တနိုင်း,96.71655,26.35797
MMR001,Kachin,MMR001D001,Myitkyina,MMR001006,Tsawlaw,MMR001006701,Tsawlaw Town,ဆော့လော်,98.27049,26.15419
MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,MMR001002703,Kan Paik Ti Town,ကန်ပိုက်တီ,98.11739,25.40319
MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,MMR001002702,Sadung Town,ဆဒုံး,97.89996,25.39709
MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,MMR001002701,Waingmaw Town,ဝိုင်းမော်,97.44281,25.35099
MMR002,Kayah,MMR002D002,Bawlake,MMR002005,Bawlake,MMR002005701,Bawlake Town,ဘောလခဲ,97.34284,19.17256
MMR002,Kayah,MMR002D002,Bawlake,MMR002005,Bawlake,MMR002005702,Ywarthit Town,ရွာသစ်,97.4995,19.16673
MMR002,Kayah,MMR002D001,Loikaw,MMR002002,Demoso,MMR002002701,Demoso Town,ဒီးမော့ဆို,97.15881,19.53832
MMR002,Kayah,MMR002D001,Loikaw,MMR002002,Demoso,MMR002002702,Nan Mei Khon Town,နန်းမယ်ခုံ,97.1091,19.6696
MMR002,Kayah,MMR002D002,Bawlake,MMR002006,Hpasawng,MMR002006701,Hpasawng Town,ဖားဆောင်း,97.31592,18.87063
MMR002,Kayah,MMR002D001,Loikaw,MMR002003,Hpruso,MMR002003701,Hpruso Town,ဖရူဆို,97.12799,19.41387
MMR002,Kayah,MMR002D001,Loikaw,MMR002001,Loikaw,MMR002001701,Loikaw Town,လွိုင်ကော်,97.20993,19.67424
MMR002,Kayah,MMR002D001,Loikaw,MMR002001,Loikaw,MMR002001702,Loilen Lay Town,လွိုင်လင်လေး,97.2318,19.8777
MMR002,Kayah,MMR002D002,Bawlake,MMR002007,Mese,MMR002007701,Mese Town,မယ်စဲ,97.66277,18.67246
MMR002,Kayah,MMR002D001,Loikaw,MMR002004,Shadaw,MMR002004701,Shadaw Town,ရှားတော,97.52073,19.63174
MMR003,Kayin,MMR003D001,Hpa-An,MMR003002,Hlaingbwe,MMR003002701,Hlaingbwe Town,လှိုင်းဘွဲ့,97.81871,17.12574
MMR003,Kayin,MMR003D001,Hpa-An,MMR003002,Hlaingbwe,MMR003002702,Paingkyon Town,ပိုင်ကျုံ,97.98597,17.0217
MMR003,Kayin,MMR003D001,Hpa-An,MMR003002,Hlaingbwe,MMR003002703,Shan Ywar Thit Town,ရှမ်းရွာသစ်,97.88778,17.42438
MMR003,Kayin,MMR003D001,Hpa-An,MMR003001,Hpa-An,MMR003001701,Hpa-An Town,ဘားအံ,97.63691,16.88076
MMR003,Kayin,MMR003D004,Hpapun,MMR003003,Hpapun,MMR003003701,Hpapun Town,ဖာပွန်,97.44321,18.06306
MMR003,Kayin,MMR003D004,Hpapun,MMR003003,Hpapun,MMR003003702,Kamarmaung Town,ကမမောင်း,97.6529,17.34688
MMR003,Kayin,MMR003D003,Kawkareik,MMR003006,Kawkareik,MMR003006701,Kawkareik Town,ကော့ကရိတ်,98.23996,16.55553
